"date","PM25","city"
"2019-06-22",140,"chillan"
"2019-06-23",83,"chillan"
"2019-06-24",86,"chillan"
"2019-06-25",63,"chillan"
"2019-06-26",20,"chillan"
"2019-06-27",13,"chillan"
"2019-06-28",41,"chillan"
"2019-06-29",74,"chillan"
"2019-06-30",59,"chillan"
"2019-07-01",87,"chillan"
"2019-07-02",80,"chillan"
"2019-07-03",115,"chillan"
"2019-07-04",18,"chillan"
"2019-07-05",27,"chillan"
"2019-07-06",56,"chillan"
"2019-07-07",56,"chillan"
"2019-07-08",35,"chillan"
"2019-07-09",46,"chillan"
"2019-07-10",42,"chillan"
"2019-07-11",106,"chillan"
"2019-07-12",62,"chillan"
"2019-07-13",57,"chillan"
"2019-07-14",33,"chillan"
"2019-07-15",26,"chillan"
"2019-07-16",89,"chillan"
"2019-07-17",159,"chillan"
"2019-07-18",88,"chillan"
"2019-07-19",88,"chillan"
"2019-07-20",32,"chillan"
"2019-07-21",28,"chillan"
"2019-07-22",29,"chillan"
"2019-07-23",48,"chillan"
"2019-07-24",54,"chillan"
"2019-07-25",69,"chillan"
"2019-07-26",109,"chillan"
"2019-07-27",64,"chillan"
"2019-07-28",39,"chillan"
"2019-07-29",24,"chillan"
"2019-07-30",24,"chillan"
"2019-07-31",33,"chillan"
"2019-08-01",26,"chillan"
"2019-08-12",34,"chillan"
"2019-08-13",43,"chillan"
"2019-08-14",68,"chillan"
"2019-08-15",71,"chillan"
"2019-08-16",30,"chillan"
"2019-08-17",45,"chillan"
"2019-08-18",66,"chillan"
"2019-08-19",76,"chillan"
"2019-08-20",76,"chillan"
"2019-08-21",97,"chillan"
"2019-08-22",94,"chillan"
"2019-08-23",126,"chillan"
"2019-08-24",76,"chillan"
"2019-08-25",44,"chillan"
"2019-08-26",33,"chillan"
"2019-08-27",49,"chillan"
"2019-08-28",34,"chillan"
"2019-08-29",15,"chillan"
"2019-08-30",14,"chillan"
"2019-08-31",8,"chillan"
"2019-09-01",10,"chillan"
"2019-09-02",18,"chillan"
"2019-09-03",68,"chillan"
"2019-09-04",128,"chillan"
"2019-09-05",69,"chillan"
"2019-09-06",54,"chillan"
"2019-09-07",28,"chillan"
"2019-09-08",26,"chillan"
"2019-09-09",18,"chillan"
"2019-09-10",52,"chillan"
"2019-09-11",56,"chillan"
"2019-09-12",29,"chillan"
"2019-09-13",25,"chillan"
"2019-09-14",37,"chillan"
"2019-09-15",20,"chillan"
"2019-09-16",6,"chillan"
"2019-09-17",31,"chillan"
"2019-09-18",12,"chillan"
"2019-09-19",9,"chillan"
"2019-09-20",10,"chillan"
"2019-09-21",5,"chillan"
"2019-09-22",12,"chillan"
"2019-09-23",12,"chillan"
"2019-09-24",10,"chillan"
"2019-09-25",15,"chillan"
"2019-09-26",17,"chillan"
"2019-09-27",34,"chillan"
"2019-09-28",26,"chillan"
"2019-09-29",11,"chillan"
"2019-09-30",14,"chillan"
"2019-10-01",23,"chillan"
"2019-10-02",20,"chillan"
"2019-10-03",29,"chillan"
"2019-10-04",15,"chillan"
"2019-10-05",15,"chillan"
"2019-10-06",13,"chillan"
"2019-10-07",6,"chillan"
"2019-10-08",8,"chillan"
"2019-10-09",11,"chillan"
"2019-10-10",21,"chillan"
"2019-10-11",30,"chillan"
"2019-10-12",9,"chillan"
"2019-10-13",14,"chillan"
"2019-10-14",16,"chillan"
"2019-10-15",8,"chillan"
"2019-10-16",14,"chillan"
"2019-10-17",11,"chillan"
"2019-10-18",14,"chillan"
"2019-10-19",16,"chillan"
"2019-10-20",9,"chillan"
"2019-10-21",7,"chillan"
"2019-10-22",6,"chillan"
"2019-10-23",10,"chillan"
"2019-10-24",8,"chillan"
"2019-10-25",7,"chillan"
"2019-10-26",7,"chillan"
"2019-10-27",3,"chillan"
"2019-10-28",6,"chillan"
"2019-10-29",12,"chillan"
"2019-10-30",10,"chillan"
"2019-10-31",7,"chillan"
"2019-11-01",13,"chillan"
"2019-11-02",4,"chillan"
"2019-11-03",4,"chillan"
"2019-11-04",5,"chillan"
"2019-11-05",6,"chillan"
"2019-11-06",6,"chillan"
"2019-11-07",5,"chillan"
"2019-11-08",8,"chillan"
"2019-11-09",6,"chillan"
"2019-11-10",6,"chillan"
"2019-11-11",8,"chillan"
"2019-11-12",9,"chillan"
"2019-11-13",6,"chillan"
"2019-11-14",6,"chillan"
"2019-11-15",7,"chillan"
"2019-11-16",3,"chillan"
"2019-11-17",7,"chillan"
"2019-11-18",7,"chillan"
"2019-11-19",7,"chillan"
"2019-11-20",7,"chillan"
"2019-11-21",7,"chillan"
"2019-11-22",12,"chillan"
"2019-11-23",10,"chillan"
"2019-11-24",6,"chillan"
"2019-11-25",5,"chillan"
"2019-11-26",5,"chillan"
"2019-11-27",3,"chillan"
"2019-11-28",5,"chillan"
"2019-11-29",5,"chillan"
"2019-11-30",3,"chillan"
"2019-12-01",7,"chillan"
"2019-12-02",6,"chillan"
"2019-12-03",6,"chillan"
"2019-12-04",6,"chillan"
"2019-12-05",6,"chillan"
"2019-12-06",8,"chillan"
"2019-12-07",8,"chillan"
"2019-12-08",6,"chillan"
"2019-12-09",10,"chillan"
"2019-12-10",7,"chillan"
"2019-12-11",7,"chillan"
"2019-12-12",7,"chillan"
"2019-12-13",8,"chillan"
"2019-12-14",7,"chillan"
"2019-12-15",4,"chillan"
"2019-12-16",3,"chillan"
"2019-12-17",5,"chillan"
"2019-12-18",9,"chillan"
"2019-12-19",8,"chillan"
"2019-12-20",4,"chillan"
"2019-12-21",4,"chillan"
"2019-12-22",4,"chillan"
"2019-12-23",3,"chillan"
"2019-12-24",4,"chillan"
"2019-12-25",3,"chillan"
"2019-12-26",6,"chillan"
"2016-01-01",932382,"linares"
"2016-01-02",50107,"linares"
"2016-01-03",735378,"linares"
"2016-01-04",728362,"linares"
"2016-01-05",953136,"linares"
"2016-01-06",145054,"linares"
"2016-01-07",144162,"linares"
"2016-01-08",107126,"linares"
"2016-01-09",610686,"linares"
"2016-01-10",666682,"linares"
"2016-01-11",760903,"linares"
"2016-01-12",478036,"linares"
"2016-01-13",737804,"linares"
"2016-01-14",800591,"linares"
"2016-01-15",55712,"linares"
"2016-01-16",849115,"linares"
"2016-01-17",532299,"linares"
"2016-01-18",608849,"linares"
"2016-01-19",114343,"linares"
"2016-01-20",123857,"linares"
"2016-01-21",130978,"linares"
"2016-01-22",122927,"linares"
"2016-01-23",116561,"linares"
"2016-01-24",499911,"linares"
"2016-01-25",692166,"linares"
"2016-01-27",61223,"linares"
"2016-01-28",575237,"linares"
"2016-01-29",714207,"linares"
"2016-01-30",116486,"linares"
"2016-01-31",124815,"linares"
"2016-02-01",151058,"linares"
"2016-02-02",119784,"linares"
"2016-02-03",111214,"linares"
"2016-02-04",112969,"linares"
"2016-02-05",122866,"linares"
"2016-02-06",973778,"linares"
"2016-02-07",123115,"linares"
"2016-02-08",113023,"linares"
"2016-02-09",116216,"linares"
"2016-02-10",131507,"linares"
"2016-02-11",941708,"linares"
"2016-02-12",90789,"linares"
"2016-02-13",575429,"linares"
"2016-02-14",591007,"linares"
"2016-02-15",105327,"linares"
"2016-02-16",129888,"linares"
"2016-02-17",642707,"linares"
"2016-02-18",737982,"linares"
"2016-02-19",856412,"linares"
"2016-02-20",113974,"linares"
"2016-02-21",826007,"linares"
"2016-02-22",941399,"linares"
"2016-02-23",992757,"linares"
"2016-02-24",896252,"linares"
"2016-02-25",81328,"linares"
"2016-02-26",631591,"linares"
"2016-02-27",114269,"linares"
"2016-02-28",718482,"linares"
"2016-02-29",127783,"linares"
"2016-03-01",154973,"linares"
"2016-03-02",180358,"linares"
"2016-03-03",282862,"linares"
"2016-03-04",199373,"linares"
"2016-03-05",224966,"linares"
"2016-03-06",115319,"linares"
"2016-03-07",147696,"linares"
"2016-03-08",251139,"linares"
"2016-03-09",156786,"linares"
"2016-03-10",182579,"linares"
"2016-03-11",19222,"linares"
"2016-03-12",172162,"linares"
"2016-03-13",155679,"linares"
"2016-03-14",188275,"linares"
"2016-03-15",164289,"linares"
"2016-03-16",204991,"linares"
"2016-03-17",110384,"linares"
"2016-03-18",982402,"linares"
"2016-03-19",199558,"linares"
"2016-03-20",247533,"linares"
"2016-03-21",194791,"linares"
"2016-03-22",437949,"linares"
"2016-03-23",319488,"linares"
"2016-03-24",457045,"linares"
"2016-03-25",295808,"linares"
"2016-03-26",218916,"linares"
"2016-03-27",210908,"linares"
"2016-03-28",2304,"linares"
"2016-03-29",223304,"linares"
"2016-03-30",112987,"linares"
"2016-03-31",955679,"linares"
"2016-04-01",166334,"linares"
"2016-04-02",371762,"linares"
"2016-04-03",229374,"linares"
"2016-04-04",211046,"linares"
"2016-04-05",371372,"linares"
"2016-04-06",294687,"linares"
"2016-04-07",11235,"linares"
"2016-04-08",183134,"linares"
"2016-04-09",202536,"linares"
"2016-04-10",467599,"linares"
"2016-04-11",401179,"linares"
"2016-04-12",292504,"linares"
"2016-04-13",395438,"linares"
"2016-04-14",175249,"linares"
"2016-04-15",105917,"linares"
"2016-04-16",196206,"linares"
"2016-04-17",205537,"linares"
"2016-04-18",375316,"linares"
"2016-04-19",247174,"linares"
"2016-04-20",223283,"linares"
"2016-04-21",184133,"linares"
"2016-04-22",293895,"linares"
"2016-04-23",149447,"linares"
"2016-04-24",243921,"linares"
"2016-04-25",230723,"linares"
"2016-04-26",462654,"linares"
"2016-04-27",831508,"linares"
"2016-04-28",641274,"linares"
"2016-04-29",60667,"linares"
"2016-04-30",87037,"linares"
"2016-05-01",800024,"linares"
"2016-05-02",711711,"linares"
"2016-05-03",330234,"linares"
"2016-05-04",103078,"linares"
"2016-05-05",679895,"linares"
"2016-05-06",803395,"linares"
"2016-05-07",734164,"linares"
"2016-05-08",289825,"linares"
"2016-05-09",595499,"linares"
"2016-05-10",672198,"linares"
"2016-05-11",569799,"linares"
"2016-05-12",638307,"linares"
"2016-05-13",594574,"linares"
"2016-05-14",375132,"linares"
"2016-05-15",531417,"linares"
"2016-05-16",801174,"linares"
"2016-05-17",11218,"linares"
"2016-05-18",378182,"linares"
"2016-05-19",275887,"linares"
"2016-05-20",277504,"linares"
"2016-05-21",464447,"linares"
"2016-05-22",536058,"linares"
"2016-05-23",911428,"linares"
"2016-05-24",618037,"linares"
"2016-05-25",527362,"linares"
"2016-05-26",414387,"linares"
"2016-05-27",665762,"linares"
"2016-05-28",730273,"linares"
"2016-05-29",521749,"linares"
"2016-05-30",441644,"linares"
"2016-05-31",820541,"linares"
"2016-06-01",546187,"linares"
"2016-06-02",393983,"linares"
"2016-06-03",342524,"linares"
"2016-06-04",704653,"linares"
"2016-06-05",425133,"linares"
"2016-06-06",182131,"linares"
"2016-06-07",904952,"linares"
"2016-06-08",120761,"linares"
"2016-06-09",111617,"linares"
"2016-06-10",69736,"linares"
"2016-06-11",79293,"linares"
"2016-06-12",114332,"linares"
"2016-06-13",761674,"linares"
"2016-06-14",354758,"linares"
"2016-06-15",813611,"linares"
"2016-06-16",614941,"linares"
"2016-06-17",716099,"linares"
"2016-06-18",886099,"linares"
"2016-06-19",510045,"linares"
"2016-06-20",389837,"linares"
"2016-06-21",409811,"linares"
"2016-06-22",48867,"linares"
"2016-06-23",580153,"linares"
"2016-06-24",893961,"linares"
"2016-06-25",597916,"linares"
"2016-06-26",182398,"linares"
"2016-06-27",168732,"linares"
"2016-06-28",191927,"linares"
"2016-06-29",653108,"linares"
"2016-06-30",249316,"linares"
"2016-07-01",597962,"linares"
"2016-07-02",534779,"linares"
"2016-07-03",881522,"linares"
"2016-07-04",11089,"linares"
"2016-07-05",753954,"linares"
"2016-07-06",668204,"linares"
"2016-07-07",132669,"linares"
"2016-07-08",900713,"linares"
"2016-07-09",95403,"linares"
"2016-07-10",580659,"linares"
"2016-07-11",291812,"linares"
"2016-07-12",611491,"linares"
"2016-07-13",131403,"linares"
"2016-07-14",254855,"linares"
"2016-07-15",725454,"linares"
"2016-07-16",164345,"linares"
"2016-07-17",691587,"linares"
"2016-07-18",118103,"linares"
"2016-07-19",526566,"linares"
"2016-07-20",66067,"linares"
"2016-07-21",480083,"linares"
"2016-07-22",488771,"linares"
"2016-07-23",411546,"linares"
"2016-07-24",231076,"linares"
"2016-07-25",434865,"linares"
"2016-07-26",969154,"linares"
"2016-07-27",995366,"linares"
"2016-07-28",667124,"linares"
"2016-07-29",593644,"linares"
"2016-07-30",532363,"linares"
"2016-07-31",583521,"linares"
"2016-08-01",237787,"linares"
"2016-08-02",963979,"linares"
"2016-08-03",712458,"linares"
"2016-08-04",366217,"linares"
"2016-08-05",310338,"linares"
"2016-08-06",466168,"linares"
"2016-08-07",187975,"linares"
"2016-08-08",231144,"linares"
"2016-08-09",733396,"linares"
"2016-08-10",553554,"linares"
"2016-08-11",471401,"linares"
"2016-08-12",688279,"linares"
"2016-08-13",20346,"linares"
"2016-08-14",307454,"linares"
"2016-08-15",317688,"linares"
"2016-08-16",23614,"linares"
"2016-08-17",366912,"linares"
"2016-08-18",214654,"linares"
"2016-08-19",364337,"linares"
"2016-08-20",329979,"linares"
"2016-08-21",176412,"linares"
"2016-08-22",483383,"linares"
"2016-08-24",525084,"linares"
"2016-08-25",388547,"linares"
"2016-08-26",177889,"linares"
"2016-08-27",424409,"linares"
"2016-08-28",497546,"linares"
"2016-08-29",5688,"linares"
"2016-08-30",294937,"linares"
"2016-08-31",161158,"linares"
"2016-09-01",373071,"linares"
"2016-09-02",8528,"linares"
"2016-09-03",226575,"linares"
"2016-09-04",219515,"linares"
"2016-09-05",440944,"linares"
"2016-09-06",6342,"linares"
"2016-09-07",624658,"linares"
"2016-09-08",499242,"linares"
"2016-09-09",176353,"linares"
"2016-09-10",233729,"linares"
"2016-09-11",188549,"linares"
"2016-09-12",172123,"linares"
"2016-09-13",914655,"linares"
"2016-09-14",235083,"linares"
"2016-09-15",284158,"linares"
"2016-09-16",305279,"linares"
"2016-09-17",183732,"linares"
"2016-09-18",243446,"linares"
"2016-09-19",311629,"linares"
"2016-09-20",156354,"linares"
"2016-09-21",160375,"linares"
"2016-09-22",189948,"linares"
"2016-09-23",262793,"linares"
"2016-09-24",18,"linares"
"2016-09-25",359704,"linares"
"2016-09-26",315129,"linares"
"2016-09-27",243714,"linares"
"2016-09-28",167589,"linares"
"2016-09-29",143695,"linares"
"2016-09-30",696383,"linares"
"2016-10-01",153094,"linares"
"2016-10-02",119934,"linares"
"2016-10-03",107323,"linares"
"2016-10-04",674184,"linares"
"2016-10-05",940938,"linares"
"2016-10-06",100108,"linares"
"2016-10-07",12614,"linares"
"2016-10-08",97188,"linares"
"2016-10-09",936317,"linares"
"2016-10-10",123492,"linares"
"2016-10-11",127425,"linares"
"2016-10-12",153979,"linares"
"2016-10-13",119309,"linares"
"2016-10-14",175243,"linares"
"2016-10-15",740896,"linares"
"2016-10-16",633021,"linares"
"2016-10-17",861142,"linares"
"2016-10-18",867117,"linares"
"2016-10-19",919742,"linares"
"2016-10-20",101394,"linares"
"2016-10-21",107376,"linares"
"2016-10-22",160765,"linares"
"2016-10-23",907925,"linares"
"2016-10-24",691908,"linares"
"2016-10-25",122644,"linares"
"2016-10-30",53105,"linares"
"2016-10-31",460375,"linares"
"2016-11-01",260012,"linares"
"2016-11-02",381231,"linares"
"2016-11-03",444675,"linares"
"2016-11-04",549346,"linares"
"2016-11-05",610283,"linares"
"2016-11-06",466917,"linares"
"2016-11-07",726571,"linares"
"2016-11-08",664516,"linares"
"2016-11-09",607675,"linares"
"2016-11-10",569871,"linares"
"2016-11-11",807675,"linares"
"2016-11-12",75405,"linares"
"2016-11-13",623375,"linares"
"2016-11-14",431963,"linares"
"2016-11-15",441917,"linares"
"2016-11-16",554996,"linares"
"2016-11-17",685604,"linares"
"2016-11-18",94425,"linares"
"2016-11-19",124884,"linares"
"2016-11-20",10333,"linares"
"2016-11-21",106199,"linares"
"2016-11-22",820512,"linares"
"2016-11-23",773133,"linares"
"2016-11-24",8358,"linares"
"2016-11-25",788733,"linares"
"2016-11-26",354454,"linares"
"2016-11-27",442475,"linares"
"2016-11-28",672192,"linares"
"2016-11-29",84968,"linares"
"2016-11-30",1303,"linares"
"2016-12-01",160105,"linares"
"2016-12-02",758292,"linares"
"2016-12-03",10785,"linares"
"2016-12-04",553387,"linares"
"2016-12-05",206913,"linares"
"2016-12-06",539413,"linares"
"2016-12-07",528996,"linares"
"2016-12-08",515629,"linares"
"2016-12-09",661954,"linares"
"2016-12-10",5403,"linares"
"2016-12-11",30045,"linares"
"2016-12-12",447858,"linares"
"2016-12-13",428917,"linares"
"2016-12-14",112724,"linares"
"2016-12-15",600017,"linares"
"2016-12-16",615104,"linares"
"2016-12-17",124039,"linares"
"2016-12-18",532162,"linares"
"2016-12-19",519375,"linares"
"2016-12-20",552629,"linares"
"2016-12-21",335583,"linares"
"2016-12-22",404938,"linares"
"2016-12-23",331254,"linares"
"2016-12-24",406138,"linares"
"2016-12-25",34325,"linares"
"2016-12-26",339862,"linares"
"2016-12-27",618388,"linares"
"2016-12-28",930058,"linares"
"2016-12-29",982283,"linares"
"2016-12-30",736192,"linares"
"2016-12-31",432642,"linares"
"2017-01-01",462729,"linares"
"2017-01-02",370596,"linares"
"2017-01-03",315488,"linares"
"2017-01-04",3208,"linares"
"2017-01-05",38845,"linares"
"2017-01-06",505742,"linares"
"2017-01-07",393129,"linares"
"2017-01-09",236559,"linares"
"2017-01-10",334133,"linares"
"2017-01-11",419871,"linares"
"2017-01-12",440038,"linares"
"2017-01-13",450946,"linares"
"2017-01-14",386196,"linares"
"2017-01-15",491596,"linares"
"2017-01-16",478425,"linares"
"2017-01-17",39945,"linares"
"2017-01-18",771717,"linares"
"2017-01-19",731886,"linares"
"2017-01-20",616683,"linares"
"2017-01-21",837779,"linares"
"2017-01-22",223858,"linares"
"2017-01-23",258312,"linares"
"2017-01-24",439108,"linares"
"2017-01-25",481654,"linares"
"2017-01-26",810099,"linares"
"2017-01-27",198365,"linares"
"2017-01-28",13025,"linares"
"2017-01-29",722863,"linares"
"2017-01-30",201163,"linares"
"2017-01-31",114675,"linares"
"2017-02-01",21738,"linares"
"2017-02-02",148994,"linares"
"2017-02-03",11308,"linares"
"2017-02-04",939462,"linares"
"2017-02-05",583896,"linares"
"2017-02-06",6364,"linares"
"2017-02-07",827116,"linares"
"2017-02-08",870599,"linares"
"2017-02-09",6807,"linares"
"2017-02-10",932321,"linares"
"2017-02-11",994109,"linares"
"2017-02-12",593879,"linares"
"2017-02-13",996326,"linares"
"2017-02-14",129187,"linares"
"2017-02-15",12565,"linares"
"2017-02-16",815948,"linares"
"2017-02-17",457941,"linares"
"2017-02-18",452975,"linares"
"2017-02-19",420521,"linares"
"2017-02-20",581846,"linares"
"2017-02-21",500459,"linares"
"2017-02-22",69418,"linares"
"2017-02-23",136556,"linares"
"2017-02-24",928999,"linares"
"2017-02-25",114408,"linares"
"2017-02-26",847975,"linares"
"2017-02-27",802225,"linares"
"2017-02-28",615778,"linares"
"2017-03-01",584729,"linares"
"2017-03-02",376337,"linares"
"2017-03-03",390196,"linares"
"2017-03-04",434509,"linares"
"2017-03-05",448746,"linares"
"2017-03-06",675562,"linares"
"2017-03-07",111195,"linares"
"2017-03-08",115234,"linares"
"2017-03-09",678235,"linares"
"2017-03-10",447617,"linares"
"2017-03-11",480879,"linares"
"2017-03-12",340608,"linares"
"2017-03-13",62645,"linares"
"2017-03-14",101915,"linares"
"2017-03-15",143605,"linares"
"2017-03-16",396648,"linares"
"2017-03-17",183742,"linares"
"2017-03-18",203671,"linares"
"2017-03-19",287825,"linares"
"2017-03-20",972563,"linares"
"2017-03-21",137895,"linares"
"2017-03-22",218129,"linares"
"2017-03-23",215275,"linares"
"2017-03-24",113698,"linares"
"2017-03-25",941258,"linares"
"2017-03-26",8771,"linares"
"2017-03-27",113508,"linares"
"2017-03-28",12768,"linares"
"2017-03-29",88205,"linares"
"2017-03-30",111411,"linares"
"2017-03-31",124405,"linares"
"2017-04-01",135681,"linares"
"2017-04-02",914941,"linares"
"2017-04-03",874947,"linares"
"2017-04-04",149406,"linares"
"2017-04-05",23862,"linares"
"2017-04-06",151146,"linares"
"2017-04-07",798596,"linares"
"2017-04-08",832317,"linares"
"2017-04-09",19478,"linares"
"2017-04-10",228814,"linares"
"2017-04-11",196795,"linares"
"2017-04-12",205029,"linares"
"2017-04-13",225742,"linares"
"2017-04-14",253446,"linares"
"2017-04-15",269371,"linares"
"2017-04-16",258563,"linares"
"2017-04-17",26066,"linares"
"2017-04-18",309962,"linares"
"2017-04-19",2376,"linares"
"2017-04-20",137816,"linares"
"2017-04-21",105614,"linares"
"2017-04-22",16967,"linares"
"2017-04-23",40155,"linares"
"2017-04-24",483533,"linares"
"2017-04-25",218001,"linares"
"2017-04-26",287321,"linares"
"2017-04-27",328704,"linares"
"2017-04-28",373917,"linares"
"2017-04-29",549842,"linares"
"2017-04-30",703904,"linares"
"2017-05-01",34,"linares"
"2017-05-02",24,"linares"
"2017-05-03",61,"linares"
"2017-05-04",94,"linares"
"2017-05-05",35,"linares"
"2017-05-06",20,"linares"
"2017-05-07",11,"linares"
"2017-05-08",23,"linares"
"2017-05-09",53,"linares"
"2017-05-10",58,"linares"
"2017-05-11",15,"linares"
"2017-05-12",29,"linares"
"2017-05-13",20,"linares"
"2017-05-14",19,"linares"
"2017-05-15",48,"linares"
"2017-05-16",47,"linares"
"2017-05-17",28,"linares"
"2017-05-18",33,"linares"
"2017-05-19",60,"linares"
"2017-05-20",111,"linares"
"2017-05-21",58,"linares"
"2017-05-22",42,"linares"
"2017-05-23",48,"linares"
"2017-05-24",41,"linares"
"2017-05-25",79,"linares"
"2017-05-26",141,"linares"
"2017-05-27",141,"linares"
"2017-05-28",155,"linares"
"2017-05-29",70,"linares"
"2017-05-30",53,"linares"
"2017-05-31",51,"linares"
"2017-06-01",72,"linares"
"2017-06-02",46,"linares"
"2017-06-03",50,"linares"
"2017-06-04",26,"linares"
"2017-06-05",69,"linares"
"2017-06-06",154,"linares"
"2017-06-07",79,"linares"
"2017-06-08",70,"linares"
"2017-06-09",57,"linares"
"2017-06-10",25,"linares"
"2017-06-11",67,"linares"
"2017-06-12",64,"linares"
"2017-06-13",89,"linares"
"2017-06-14",77,"linares"
"2017-06-15",34,"linares"
"2017-06-16",4,"linares"
"2017-06-18",24,"linares"
"2017-06-19",45,"linares"
"2017-06-20",86,"linares"
"2017-06-21",25,"linares"
"2017-06-22",10,"linares"
"2017-06-23",34,"linares"
"2017-06-24",43,"linares"
"2017-06-25",17,"linares"
"2017-06-26",37,"linares"
"2017-06-27",39,"linares"
"2017-06-28",24,"linares"
"2017-06-29",62,"linares"
"2017-06-30",36,"linares"
"2017-07-01",52,"linares"
"2017-07-02",49,"linares"
"2017-07-03",29,"linares"
"2017-07-04",27,"linares"
"2017-07-05",79,"linares"
"2017-07-06",103,"linares"
"2017-07-07",37,"linares"
"2017-07-08",75,"linares"
"2017-07-09",27,"linares"
"2017-07-10",96,"linares"
"2017-07-11",122,"linares"
"2017-07-12",40,"linares"
"2017-07-13",33,"linares"
"2017-07-14",25,"linares"
"2017-07-15",24,"linares"
"2017-07-16",28,"linares"
"2017-07-17",97,"linares"
"2017-07-18",171,"linares"
"2017-07-19",151,"linares"
"2017-07-20",112,"linares"
"2017-07-21",106,"linares"
"2017-07-22",19,"linares"
"2017-07-23",56,"linares"
"2017-07-24",45,"linares"
"2017-07-25",81,"linares"
"2017-07-26",102,"linares"
"2017-07-27",83,"linares"
"2017-07-28",36,"linares"
"2017-07-29",50,"linares"
"2017-07-30",134,"linares"
"2017-07-31",162,"linares"
"2017-08-01",147,"linares"
"2017-08-02",77,"linares"
"2017-08-03",76,"linares"
"2017-08-04",80,"linares"
"2017-08-05",37,"linares"
"2017-08-06",79,"linares"
"2017-08-07",54,"linares"
"2017-08-08",34,"linares"
"2017-08-09",30,"linares"
"2017-08-10",12,"linares"
"2017-08-11",23,"linares"
"2017-08-12",36,"linares"
"2017-08-13",7,"linares"
"2017-08-14",43,"linares"
"2017-08-15",23,"linares"
"2017-08-16",55,"linares"
"2017-08-17",76,"linares"
"2017-08-18",22,"linares"
"2017-08-19",33,"linares"
"2017-08-20",32,"linares"
"2017-08-21",77,"linares"
"2017-08-22",21,"linares"
"2017-08-23",28,"linares"
"2017-08-24",17,"linares"
"2017-08-25",30,"linares"
"2017-08-26",24,"linares"
"2017-08-27",18,"linares"
"2017-08-28",30,"linares"
"2017-08-29",27,"linares"
"2017-08-30",62,"linares"
"2017-08-31",66,"linares"
"2017-09-01",21,"linares"
"2017-09-02",39,"linares"
"2017-09-03",36,"linares"
"2017-09-04",27,"linares"
"2017-09-05",68,"linares"
"2017-09-06",40,"linares"
"2017-09-07",21,"linares"
"2017-09-08",17,"linares"
"2017-09-09",44,"linares"
"2017-09-10",48,"linares"
"2017-09-11",17,"linares"
"2017-09-12",24,"linares"
"2017-09-13",15,"linares"
"2017-09-14",8,"linares"
"2017-09-15",12,"linares"
"2017-09-16",29,"linares"
"2017-09-17",36,"linares"
"2017-09-18",20,"linares"
"2017-09-19",13,"linares"
"2017-09-20",8,"linares"
"2017-09-21",14,"linares"
"2017-09-22",12,"linares"
"2017-09-23",16,"linares"
"2017-09-24",8,"linares"
"2017-09-25",15,"linares"
"2017-09-26",28,"linares"
"2017-09-27",24,"linares"
"2017-09-28",18,"linares"
"2017-09-29",17,"linares"
"2017-09-30",36,"linares"
"2017-10-01",14,"linares"
"2017-10-02",17,"linares"
"2017-10-03",9,"linares"
"2017-10-04",19,"linares"
"2017-10-05",10,"linares"
"2017-10-06",11,"linares"
"2017-10-07",13,"linares"
"2017-10-08",3,"linares"
"2017-10-09",4,"linares"
"2017-10-10",5,"linares"
"2017-10-11",14,"linares"
"2017-10-12",16,"linares"
"2017-10-17",6,"linares"
"2017-10-18",4,"linares"
"2017-10-19",6,"linares"
"2017-10-20",3,"linares"
"2017-10-21",6,"linares"
"2017-10-22",9,"linares"
"2017-10-23",4,"linares"
"2017-10-24",3,"linares"
"2017-10-25",4,"linares"
"2017-10-26",6,"linares"
"2017-10-27",4,"linares"
"2017-10-28",5,"linares"
"2017-10-29",3,"linares"
"2017-10-30",2,"linares"
"2017-10-31",7,"linares"
"2017-11-01",5,"linares"
"2017-11-02",8,"linares"
"2017-11-03",4,"linares"
"2017-11-04",7,"linares"
"2017-11-05",4,"linares"
"2017-11-06",7,"linares"
"2017-11-07",5,"linares"
"2017-11-08",4,"linares"
"2017-11-09",4,"linares"
"2017-11-10",6,"linares"
"2017-11-11",7,"linares"
"2017-11-12",7,"linares"
"2017-11-13",5,"linares"
"2017-11-14",4,"linares"
"2017-11-15",2,"linares"
"2017-11-16",2,"linares"
"2017-11-17",2,"linares"
"2017-11-18",3,"linares"
"2017-11-19",3,"linares"
"2017-11-20",4,"linares"
"2017-11-21",5,"linares"
"2017-11-22",6,"linares"
"2017-11-23",6,"linares"
"2017-11-24",6,"linares"
"2017-11-25",8,"linares"
"2017-11-26",5,"linares"
"2017-11-27",6,"linares"
"2017-11-28",7,"linares"
"2017-11-29",8,"linares"
"2017-11-30",10,"linares"
"2017-12-01",8,"linares"
"2017-12-02",9,"linares"
"2017-12-03",5,"linares"
"2017-12-04",10,"linares"
"2017-12-05",9,"linares"
"2017-12-06",9,"linares"
"2017-12-07",10,"linares"
"2017-12-08",6,"linares"
"2017-12-09",5,"linares"
"2017-12-10",4,"linares"
"2017-12-11",7,"linares"
"2017-12-12",3,"linares"
"2017-12-13",3,"linares"
"2017-12-14",6,"linares"
"2017-12-15",3,"linares"
"2017-12-16",2,"linares"
"2017-12-17",2,"linares"
"2017-12-18",4,"linares"
"2017-12-19",4,"linares"
"2017-12-20",5,"linares"
"2017-12-22",4,"linares"
"2017-12-23",4,"linares"
